file_name,text,bin_category,normalized_length
/drive/MyDrive/Comp 542/IAM/words/a05/a05-029/a05-029-01-01.png,from,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047p/g06-047p-03-00.png,number,short,0.625
/drive/MyDrive/Comp 542/IAM/words/j01/j01-045/j01-045-09-05.png,realised,short,0.875
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037k/g06-037k-07-02.png,subjected,short,1.0
/drive/MyDrive/Comp 542/IAM/words/a04/a04-072/a04-072-09-04.png,policy,short,0.625
/drive/MyDrive/Comp 542/IAM/words/c03/c03-021b/c03-021b-05-07.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/r02/r02-054/r02-054-00-03.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/e07/e07-061/e07-061-06-09.png,had,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/r02/r02-006/r02-006-03-02.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/b04/b04-202/b04-202-01-08.png,has,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b03/b03-025/b03-025-01-07.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045j/g06-045j-06-05.png,had,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/j04/j04-098/j04-098-07-03.png,dissolved,short,1.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-069/f07-069-02-03.png,greater,short,0.75
/drive/MyDrive/Comp 542/IAM/words/c06/c06-083/c06-083-02-02.png,Hudson,short,0.625
/drive/MyDrive/Comp 542/IAM/words/e01/e01-018/e01-018-05-03.png,',very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f04/f04-004/f04-004-06-06.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a05/a05-108/a05-108-02-05.png,partial,short,0.75
/drive/MyDrive/Comp 542/IAM/words/a01/a01-132u/a01-132u-01-03.png,an,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/m01/m01-017/m01-017-02-05.png,body,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g04/g04-022/g04-022-05-04.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a06/a06-051/a06-051-04-07.png,five,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g01/g01-027/g01-027-02-01.png,aside,short,0.5
/drive/MyDrive/Comp 542/IAM/words/f04/f04-087/f04-087-04-10.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-042k/g06-042k-01-04.png,cure,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/m04/m04-072/m04-072-04-11.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d04/d04-012/d04-012-05-11.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a03/a03-043/a03-043-06-06.png,?,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/p03/p03-181/p03-181-03-01.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n04/n04-107/n04-107-08-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/r02/r02-117/r02-117-00-02.png,towards,short,0.75
/drive/MyDrive/Comp 542/IAM/words/g01/g01-037/g01-037-09-04.png,landed,short,0.625
/drive/MyDrive/Comp 542/IAM/words/p02/p02-139/p02-139-00-14.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/l04/l04-170/l04-170-01-01.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/l07/l07-118/l07-118-04-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m04/m04-209/m04-209-00-01.png,losing,short,0.625
/drive/MyDrive/Comp 542/IAM/words/e07/e07-012/e07-012-03-01.png,other,short,0.5
/drive/MyDrive/Comp 542/IAM/words/k04/k04-039/k04-039-06-07.png,you,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d06/d06-063/d06-063-00-03.png,when,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/k04/k04-068/k04-068-08-02.png,weight,short,0.625
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011k/g06-011k-10-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a01/a01-068u/a01-068u-00-05.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n03/n03-103/n03-103-06-00.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031k/g06-031k-01-09.png,really,short,0.625
/drive/MyDrive/Comp 542/IAM/words/e01/e01-059/e01-059-05-09.png,fine,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/n04/n04-114/n04-114-07-01.png,substance,short,1.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-081b/f07-081b-04-01.png,same,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a01/a01-091u/a01-091u-03-04.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/h07/h07-063b/h07-063b-08-03.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/h07/h07-040/h07-040-01-06.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d01/d01-056/d01-056-03-01.png,as,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/n04/n04-171/n04-171-03-11.png,not,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a05/a05-104/a05-104-00-05.png,for,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n01/n01-031/n01-031-03-11.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-109/g06-109-06-03.png,from,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011m/g06-011m-06-03.png,At,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/m01/m01-121/m01-121-02-01.png,at,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g07/g07-084/g07-084-05-04.png,subject,short,0.75
/drive/MyDrive/Comp 542/IAM/words/d04/d04-032/d04-032-01-04.png,two,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a06/a06-090/a06-090-04-00.png,Mr.,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f07/f07-024a/f07-024a-02-03.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026m/g06-026m-02-09.png,has,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d01/d01-019/d01-019-05-05.png,placing,short,0.75
/drive/MyDrive/Comp 542/IAM/words/c01/c01-009/c01-009-07-07.png,many,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045m/g06-045m-06-03.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/r02/r02-065/r02-065-01-00.png,nervous,short,0.75
/drive/MyDrive/Comp 542/IAM/words/b03/b03-098/b03-098-05-04.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/h06/h06-000/h06-000-03-06.png,Factories,short,1.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-042p/g06-042p-03-01.png,on,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l03/l03-000/l03-000-00-04.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/e04/e04-099/e04-099-03-06.png,ft.,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045f/g06-045f-02-03.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/j04/j04-061/j04-061-05-04.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/k04/k04-163/k04-163-04-02.png,scent,short,0.5
/drive/MyDrive/Comp 542/IAM/words/h07/h07-063a/h07-063a-00-02.png,premises,short,0.875
/drive/MyDrive/Comp 542/IAM/words/g04/g04-055/g04-055-03-05.png,changed,short,0.75
/drive/MyDrive/Comp 542/IAM/words/b01/b01-014/b01-014-08-00.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e01/e01-081/e01-081-00-07.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d01/d01-049/d01-049-05-05.png,part,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/d01/d01-098/d01-098-05-11.png,not,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b06/b06-008/b06-008-06-04.png,Daily,short,0.5
/drive/MyDrive/Comp 542/IAM/words/c04/c04-144/c04-144-02-09.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d01/d01-104/d01-104-05-07.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-018m/g06-018m-02-00.png,winter,short,0.625
/drive/MyDrive/Comp 542/IAM/words/n01/n01-020/n01-020-02-02.png,were,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/k07/k07-067a/k07-067a-00-00.png,He,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/r06/r06-076/r06-076-04-06.png,God,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/h07/h07-051b/h07-051b-07-00.png,ments,short,0.5
/drive/MyDrive/Comp 542/IAM/words/f04/f04-049/f04-049-06-01.png,military,short,0.875
/drive/MyDrive/Comp 542/IAM/words/e04/e04-058/e04-058-02-05.png,idea,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e06/e06-021/e06-021-10-03.png,into,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/f02/f02-076/f02-076-00-02.png,Are,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a05/a05-113/a05-113-00-06.png,House,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047l/g06-047l-05-04.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d06/d06-067/d06-067-05-07.png,twenty,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a03/a03-043/a03-043-00-03.png,separate,short,0.875
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047c/g06-047c-05-05.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g01/g01-000/g01-000-07-03.png,captured,short,0.875
/drive/MyDrive/Comp 542/IAM/words/d03/d03-117/d03-117-06-04.png,I,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c03/c03-003d/c03-003d-02-04.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b04/b04-128/b04-128-05-04.png,Britain's,short,1.0
/drive/MyDrive/Comp 542/IAM/words/m04/m04-231/m04-231-03-08.png,must,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g03/g03-058/g03-058-00-08.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g05/g05-087/g05-087-06-02.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d04/d04-071/d04-071-01-01.png,posts,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g07/g07-044/g07-044-01-06.png,story,short,0.5
/drive/MyDrive/Comp 542/IAM/words/l04/l04-136/l04-136-01-06.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026g/g06-026g-00-11.png,have,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/h01/h01-030/h01-030-00-00.png,The,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d06/d06-082/d06-082-01-03.png,way,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e04/e04-030/e04-030-01-01.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l07/l07-080/l07-080-09-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m03/m03-118/m03-118-03-00.png,was,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e01/e01-029/e01-029-07-04.png,something,short,1.0
/drive/MyDrive/Comp 542/IAM/words/p01/p01-147/p01-147-09-00.png,gasp,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/f01/f01-147/f01-147-06-03.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/b04/b04-134/b04-134-07-07.png,publicity,short,1.0
/drive/MyDrive/Comp 542/IAM/words/a05/a05-089/a05-089-06-07.png,pedantic,short,0.875
/drive/MyDrive/Comp 542/IAM/words/k07/k07-158/k07-158-02-05.png,Of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/m04/m04-078/m04-078-00-04.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037b/g06-037b-09-01.png,which,short,0.5
/drive/MyDrive/Comp 542/IAM/words/l01/l01-030/l01-030-01-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011h/g06-011h-09-08.png,',very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c03/c03-021e/c03-021e-08-02.png,sympathy,short,0.875
/drive/MyDrive/Comp 542/IAM/words/d05/d05-040/d05-040-04-03.png,any,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e02/e02-000/e02-000-02-04.png,The,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/h02/h02-008/h02-008-06-00.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a01/a01-003x/a01-003x-08-07.png,out-dated,short,1.0
/drive/MyDrive/Comp 542/IAM/words/f04/f04-020/f04-020-03-00.png,supported,short,1.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045f/g06-045f-00-09.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a04/a04-035/a04-035-06-02.png,40,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b06/b06-036/b06-036-03-09.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f07/f07-024b/f07-024b-07-04.png,glowing,short,0.75
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011h/g06-011h-03-10.png,which,short,0.5
/drive/MyDrive/Comp 542/IAM/words/m02/m02-066/m02-066-02-09.png,Earth,short,0.5
/drive/MyDrive/Comp 542/IAM/words/d04/d04-012/d04-012-05-12.png,he,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/m03/m03-114/m03-114-04-00.png,we,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/h07/h07-007/h07-007-05-05.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/r06/r06-137/r06-137-06-08.png,think,short,0.5
/drive/MyDrive/Comp 542/IAM/words/b05/b05-079/b05-079-06-04.png,an,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b06/b06-036/b06-036-01-00.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a03/a03-027/a03-027-06-03.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m04/m04-222/m04-222-04-03.png,The,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-093/g06-093-06-08.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a06/a06-114/a06-114-00-02.png,joined,short,0.625
/drive/MyDrive/Comp 542/IAM/words/n04/n04-190/n04-190-03-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031d/g06-031d-00-02.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c03/c03-021d/c03-021d-05-06.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g01/g01-043/g01-043-07-02.png,now,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b03/b03-114/b03-114-02-04.png,alter,short,0.5
/drive/MyDrive/Comp 542/IAM/words/a03/a03-006/a03-006-07-05.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f04/f04-068/f04-068-02-07.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037l/g06-037l-01-00.png,all,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a06/a06-110/a06-110-05-00.png,Minister,short,0.875
/drive/MyDrive/Comp 542/IAM/words/e04/e04-095/e04-095-04-05.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b01/b01-122/b01-122-06-02.png,Otherwise,short,1.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047l/g06-047l-00-07.png,Sir,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b01/b01-033/b01-033-03-06.png,made,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a01/a01-113u/a01-113u-04-04.png,would,short,0.5
/drive/MyDrive/Comp 542/IAM/words/a01/a01-063u/a01-063u-01-05.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f04/f04-057/f04-057-03-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/r06/r06-143/r06-143-04-04.png,hullo,short,0.5
/drive/MyDrive/Comp 542/IAM/words/n06/n06-100/n06-100-07-07.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/n04/n04-052/n04-052-02-11.png,less,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/l03/l03-008/l03-008-03-04.png,two,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a04/a04-081/a04-081-06-03.png,Cooper,short,0.625
/drive/MyDrive/Comp 542/IAM/words/d06/d06-072/d06-072-04-07.png,easy,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g04/g04-007/g04-007-05-04.png,purposes,short,0.875
/drive/MyDrive/Comp 542/IAM/words/c03/c03-096d/c03-096d-07-07.png,queer,short,0.5
/drive/MyDrive/Comp 542/IAM/words/l01/l01-030/l01-030-06-02.png,husband,short,0.75
/drive/MyDrive/Comp 542/IAM/words/f07/f07-021b/f07-021b-05-02.png,must,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011k/g06-011k-02-06.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f07/f07-084b/f07-084b-03-06.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/p03/p03-029/p03-029-07-04.png,So,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b01/b01-000/b01-000-05-03.png,from,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/h01/h01-007/h01-007-04-02.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l01/l01-050/l01-050-06-03.png,exactly,short,0.75
/drive/MyDrive/Comp 542/IAM/words/n04/n04-183/n04-183-02-03.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a06/a06-070/a06-070-04-03.png,needs,short,0.5
/drive/MyDrive/Comp 542/IAM/words/b01/b01-038/b01-038-10-00.png,Germany,short,0.75
/drive/MyDrive/Comp 542/IAM/words/a01/a01-007/a01-007-08-05.png,Premier,short,0.75
/drive/MyDrive/Comp 542/IAM/words/n02/n02-154/n02-154-02-08.png,told,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/d06/d06-104/d06-104-07-01.png,being,short,0.5
/drive/MyDrive/Comp 542/IAM/words/b05/b05-017/b05-017-03-10.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a06/a06-004/a06-004-06-09.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a04/a04-069/a04-069-04-05.png,press,short,0.5
/drive/MyDrive/Comp 542/IAM/words/n02/n02-040/n02-040-01-05.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-081b/f07-081b-01-03.png,they,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/k07/k07-146/k07-146-07-05.png,us,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a03/a03-023/a03-023-04-04.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e01/e01-113/e01-113-00-05.png,end,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/r03/r03-096/r03-096-03-02.png,three,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031n/g06-031n-02-04.png,but,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a04/a04-092/a04-092-02-06.png,suggested,short,1.0
/drive/MyDrive/Comp 542/IAM/words/d01/d01-104/d01-104-01-03.png,In,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a01/a01-102/a01-102-05-00.png,are,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/l04/l04-012/l04-012-05-02.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a01/a01-038x/a01-038x-01-07.png,Sir,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f04/f04-057/f04-057-06-05.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n04/n04-015/n04-015-05-07.png,What,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/b05/b05-062/b05-062-01-00.png,tested,short,0.625
/drive/MyDrive/Comp 542/IAM/words/g07/g07-014b/g07-014b-00-12.png,April,short,0.5
/drive/MyDrive/Comp 542/IAM/words/k04/k04-010/k04-010-04-06.png,there,short,0.5
/drive/MyDrive/Comp 542/IAM/words/f04/f04-100/f04-100-00-00.png,Medical,short,0.75
/drive/MyDrive/Comp 542/IAM/words/r02/r02-013/r02-013-07-01.png,relief,short,0.625
/drive/MyDrive/Comp 542/IAM/words/c06/c06-043/c06-043-02-02.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047d/g06-047d-02-01.png,more,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a01/a01-132x/a01-132x-08-03.png,grants,short,0.625
/drive/MyDrive/Comp 542/IAM/words/e01/e01-018/e01-018-02-00.png,kercher,short,0.75
/drive/MyDrive/Comp 542/IAM/words/m04/m04-100/m04-100-01-11.png,you,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/l04/l04-179/l04-179-03-01.png,beneath,short,0.75
/drive/MyDrive/Comp 542/IAM/words/f02/f02-036/f02-036-07-03.png,on,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g07/g07-000a/g07-000a-09-04.png,GENERAL,short,0.75
/drive/MyDrive/Comp 542/IAM/words/l07/l07-074/l07-074-01-08.png,certainly,short,1.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-101b/f07-101b-02-02.png,story,short,0.5
/drive/MyDrive/Comp 542/IAM/words/n04/n04-044/n04-044-07-08.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/p02/p02-027/p02-027-02-14.png,was,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f07/f07-081b/f07-081b-02-02.png,as,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g07/g07-042/g07-042-06-07.png,on,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/e01/e01-113/e01-113-06-05.png,forward,short,0.75
/drive/MyDrive/Comp 542/IAM/words/m01/m01-149/m01-149-03-07.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g07/g07-044/g07-044-05-00.png,down,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/n04/n04-092/n04-092-07-01.png,else,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031h/g06-031h-07-03.png,&,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a01/a01-107/a01-107-04-00.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a01/a01-014u/a01-014u-03-03.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/e06/e06-000/e06-000-04-01.png,herring,short,0.75
/drive/MyDrive/Comp 542/IAM/words/c03/c03-007d/c03-007d-07-00.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/m02/m02-048/m02-048-08-07.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047g/g06-047g-02-11.png,',very short,0.0
/drive/MyDrive/Comp 542/IAM/words/e06/e06-015/e06-015-01-02.png,gear,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/b04/b04-026/b04-026-00-10.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a01/a01-026x/a01-026x-02-05.png,Northern,short,0.875
/drive/MyDrive/Comp 542/IAM/words/e06/e06-026/e06-026-04-04.png,bring,short,0.5
/drive/MyDrive/Comp 542/IAM/words/e04/e04-109/e04-109-06-04.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a05/a05-039/a05-039-08-05.png,Cape,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/b05/b05-067/b05-067-02-07.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c06/c06-111/c06-111-00-03.png,situation,short,1.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-018n/g06-018n-10-04.png,I,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/j04/j04-012/j04-012-06-00.png,yield,short,0.5
/drive/MyDrive/Comp 542/IAM/words/m04/m04-200/m04-200-01-00.png,Dinas,short,0.5
/drive/MyDrive/Comp 542/IAM/words/d04/d04-008/d04-008-03-00.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d06/d06-091/d06-091-08-02.png,may,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/l04/l04-020/l04-020-00-00.png,',very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-042m/g06-042m-00-06.png,at,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/c06/c06-043/c06-043-09-03.png,conduct,short,0.75
/drive/MyDrive/Comp 542/IAM/words/n03/n03-091/n03-091-04-09.png,air,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e06/e06-000/e06-000-06-04.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d03/d03-117/d03-117-05-05.png,23-25,short,0.5
/drive/MyDrive/Comp 542/IAM/words/m02/m02-083/m02-083-07-04.png,loose,short,0.5
/drive/MyDrive/Comp 542/IAM/words/f04/f04-035/f04-035-01-02.png,It,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f07/f07-088b/f07-088b-01-00.png,welcomed,short,0.875
/drive/MyDrive/Comp 542/IAM/words/n03/n03-038/n03-038-05-06.png,father's,short,0.875
/drive/MyDrive/Comp 542/IAM/words/h01/h01-014/h01-014-06-06.png,abode,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045k/g06-045k-01-07.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/r02/r02-131/r02-131-04-05.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a05/a05-017/a05-017-00-00.png,The,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g02/g02-062/g02-062-00-09.png,occur,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-050i/g06-050i-01-08.png,advice,short,0.625
/drive/MyDrive/Comp 542/IAM/words/g04/g04-039/g04-039-07-00.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/r06/r06-035/r06-035-05-08.png,I,very short,0.0
